ID,Address,Suburb,Price,Type,Date,Rooms,Bathroom,Car,LandSize,Age,Latitude,Longitude,train_station_id,distance_to_train_station,travel_min_to_CBD,over_priced?,crime_A_average,crime_B_average,crime_C_average,closest_primary_school,distance_to_closest_primary,primary_school_ranking,closest_secondary_school,distance_to_closest_secondary,secondary_school_ranking
ID566145717,16 Flowerdale Rd,GLEN IRIS,2000000.0,h,14/05/2016,5,3.0,1.0,696.0,99.0,-37.8563,145.0709,19849,995.8037979281224,28.666666666666668,0,1923.6666666666667,8979.333333333334,620.3333333333334,Glen Iris Primary School,640.6185676782112,120,Korowa Anglican Girls' School,1540.1652174136018,13
ID556732175,5/67 Auburn Rd,HAWTHORN,350000.0,u,12/11/2016,1,1.0,1.0,0.0,59.0,-37.8208,145.0456,19903,179.20422887559255,17.904761904761905,0,1150.6666666666667,7827.0,922.3333333333334,Auburn Primary School,433.3794387465604,344,Swinburne Senior Secondary College,494.11574881085994,288
ID535827525,1/10 Florence Rd,SURREY HILLS,813000.0,u,28/01/2016,2,1.0,2.0,108.0,99.0,-37.8276,145.1023,19895,493.69819359726245,25.5,0,2403.6666666666665,5212.333333333333,586.6666666666666,Surrey Hills Primary School,260.72823620397514,141,Kingswood College,1546.9386623861421,106
ID409137922,110/61 Stawell St,RICHMOND,405000.0,u,7/05/2016,1,1.0,1.0,7455.0,14.0,-37.822,145.0104,19906,667.5829878088338,11.904761904761905,0,824.6666666666666,1890.3333333333333,159.33333333333334,Trinity Catholic School,710.1599294426908,not ranked,Melbourne Girls College,350.4952995586881,not ranked
ID985752638,36 Windsor St,FOOTSCRAY,932000.0,h,13/08/2016,3,1.0,1.0,451.0,109.0,-37.8023,144.8915,20024,22.91797704066028,17.4,0,1923.6666666666667,8979.333333333334,620.3333333333334,Footscray Primary School,447.98856336205495,not ranked,Gilmore College For Girls,464.48426508869886,387
ID510439100,39 Heath St,PORT MELBOURNE,900000.0,h,14/05/2016,2,1.0,0.0,124.0,119.0,-37.8356,144.9439,20043,2066.168805605237,0.0,0,659.0,5219.333333333333,338.3333333333333,Port Melbourne Primary School,887.4315100875187,325,Albert Park College,1067.5541341650624,131
ID218762349,16 Border Dr,KEILOR EAST,703000.0,h,3/09/2016,3,2.0,2.0,683.0,24.0,-37.7402,144.8591,20003,4766.184101262335,29.375,1,555.6666666666666,1129.0,160.66666666666666,St Peter's School,450.25811523173167,345,Essendon Keilor College,935.6650818254743,460
ID197692444,59 Bemersyde Dr,BERWICK,608500.0,h,17/06/2017,4,2.0,2.0,563.0,24.0,-38.05379,145.34803,19883,1503.2424888105425,62.0,0,59.0,124.0,5.333333333333333,Brentwood Park Primary School,92.72201024384738,168,Kambrya College,55.515072458772224,253
ID661609127,398 Grimshaw St,BUNDOORA,680000.0,h,22/07/2017,3,1.0,3.0,539.0,28.0,-37.7015,145.07548,19984,1282.38437804509,37.666666666666664,0,684.0,1695.6666666666667,161.0,Watsonia North Primary School,459.6946586607951,440,Loyola College,508.27876798230307,206
ID477712716,130 Manningham Rd,BULLEEN,880000.0,h,4/06/2016,3,2.0,2.0,514.0,59.0,-37.7683,145.0959,19935,3341.467702247695,29.823529411764707,0,958.6666666666666,5673.0,628.0,St Clement of Rome School,502.4615649613787,196,Marcellin College,1369.2400468666754,169
ID966151968,27 Andrew St,WINDSOR,865000.0,h,12/08/2017,2,2.0,0.0,70.0,49.0,-37.85143,144.98574,19958,420.0195846728755,13.5,0,1064.6666666666667,4200.666666666667,432.6666666666667,Wesley College,428.5719665979299,202,Wesley College,428.5719665979299,98
ID684358409,5 Grange Rd,CAULFIELD EAST,1650000.0,h,6/08/2016,3,1.0,2.0,875.0,7.0,-37.8815,145.0491,22248,732.1624627544883,19.5,0,922.6666666666666,5201.0,296.6666666666667,St Anthony's School,625.4462352001696,485,Glen Eira College,1081.0282967080727,215
ID508029609,2a Flinders St,KEILOR PARK,685000.0,h,26/07/2016,3,2.0,2.0,260.0,49.0,-37.7226,144.8569,20002,5584.733397946953,31.375,0,922.6666666666666,5201.0,296.6666666666667,Penleigh &amp; Essendon Grammar School,1590.813813226581,not ranked,Penleigh &amp; Essendon Grammar School,1590.813813226581,not ranked
ID604272280,431 George St,FITZROY,1250000.0,h,17/09/2016,3,1.0,1.0,113.0,129.0,-37.7966,144.9821,19975,1123.1259715674912,13.235294117647058,0,334.6666666666667,1407.6666666666667,88.33333333333333,Fitzroy Primary School,338.2761366019253,not ranked,Collingwood College,1025.0291671240495,359
ID166840202,33 Charlton St,BLACKBURN NORTH,990000.0,t,3/06/2017,4,2.0,1.0,296.0,69.0,-37.8054,145.15701,19898,1745.1674423249447,30.307692307692307,0,5.0,73.0,1.0,Old Orchard Primary School,463.4772955180217,433,Blackburn High School,835.3847645958496,216
ID743215012,25 Valencia St,ABERFELDIE,1300000.0,h,8/10/2016,2,1.0,5.0,528.0,24.0,-37.7617,144.8987,22253,1665.0030038535285,18.333333333333332,0,703.6666666666666,1502.0,135.66666666666666,Our Lady of the Nativity School,624.3800641708766,373,Ave Maria College,569.4095770240825,111
ID292803301,160 Dalton Rd,THOMASTOWN,550000.0,h,27/05/2017,3,1.0,2.0,551.0,44.0,-37.67646,145.03083999999996,20007,1521.5984362164133,40.22222222222222,0,502.6666666666667,1662.6666666666667,118.66666666666667,Lalor East Primary School,413.8667184361208,not ranked,Lalor Secondary College,423.50546838195174,378
ID163541363,42 Farm St,NEWPORT,1151000.0,h,27/06/2016,3,1.0,5.0,571.0,99.0,-37.8417,144.8896,19994,539.4784831551618,16.310344827586206,0,71.0,261.0,20.0,Sacred Heart School,744.8353618277488,66,Bayside P-12 College,1822.3316031646855,243
ID563175461,66 Champion St,BRIGHTON,3900000.0,h,22/05/2016,4,2.0,2.0,842.0,29.0,-37.9227,145.0043,19951,1096.7792954701956,26.5,0,2744.3333333333335,10289.666666666666,780.0,St Leonard's College,719.3973899594569,33,St Leonard's College,719.3973899594569,43
ID848227265,2/16 Argyle St,BENTLEIGH EAST,535000.0,u,29/04/2017,2,1.0,1.0,1026.0,49.0,-37.911,145.0711,19918,1883.8669658570516,27.35483870967742,0,959.0,4476.666666666667,324.0,Hughesdale Primary School,812.3371007161156,221,Sacred Heart Girls' College,1643.0014588122006,93
ID974682848,99 Newry St,FITZROY NORTH,1680000.0,h,24/06/2017,2,1.0,1.0,185.0,12.0,-37.7907,144.98163,19974,1233.9457530255484,15.142857142857142,0,2047.6666666666667,9171.0,742.3333333333334,Fitzroy Community School,233.51060679529957,4,Fitzroy High School,824.4758028020977,248
ID401413519,4 Platypus Ct,MARIBYRNONG,1150000.0,h,10/09/2016,5,3.0,2.0,446.0,17.0,-37.7712,144.8763,20022,3336.272457936805,21.4,0,610.0,1743.6666666666667,228.0,St Margaret's Primary School,1382.6560738617068,216,Maribyrnong Secondary College,1400.4622111058566,192
ID360514779,38 Rourke La,KENSINGTON,732000.0,h,18/06/2016,2,2.0,1.0,94.0,17.0,-37.7934,144.9166,20026,1036.522117074322,6.4,0,271.6666666666667,771.6666666666666,74.0,Kensington Primary School,972.3476830022506,116,Kensington Community High School,998.6180248432821,not ranked
ID913517023,38 Gillard St,BURWOOD,1410000.0,h,18/03/2017,5,2.0,1.0,824.0,69.0,-37.8535,145.1139,19849,2942.6340013807157,28.666666666666668,0,941.3333333333334,5813.0,575.6666666666666,Mount Scopus Memorial College,777.9939943360629,288,Mount Scopus Memorial College,777.9939943360629,10
ID790184685,9 Pitt St,ASHBURTON,1950000.0,h,28/05/2016,4,2.0,2.0,844.0,79.0,-37.8715,145.0688,19847,1017.482478868236,31.666666666666668,0,1654.0,9119.666666666666,550.0,Solway Primary School,403.5255200979615,278,Korowa Anglican Girls' School,1673.219813302052,13
ID464578428,64 Glyndon Rd,CAMBERWELL,3050000.0,h,3/06/2017,4,2.0,2.0,984.0,89.0,-37.84,145.07853,19850,514.7052757499498,26.666666666666668,0,3767.6666666666665,18925.0,2042.3333333333333,St Dominic's School,481.75387621696456,82,Siena College Ltd,790.081711265326,not ranked
ID296292441,8/67 High St,PRAHRAN,700000.0,u,12/11/2016,2,1.0,1.0,0.0,131.0,-37.851,144.988,19958,232.21707737370554,13.5,0,659.0,5219.333333333333,338.3333333333333,Wesley College,568.5945523353317,202,Prahran High School,298.23560024445715,not ranked
ID547868081,62A Williamstown Rd,KINGSVILLE,735000.0,h,17/06/2017,2,1.0,1.0,170.0,79.0,-37.80635,144.8845,20023,510.702355342142,19.4,0,92.33333333333333,260.0,36.666666666666664,Yarraville West Primary School,938.4154920340701,105,Gilmore College For Girls,1219.0823374694255,387
ID488538859,34 Ralph St,SUNSHINE WEST,859000.0,h,22/07/2017,4,2.0,2.0,699.0,20.0,-37.78945,144.80062,20020,723.9910080463375,21.333333333333332,0,2532.3333333333335,5455.0,713.0,Ardeer South Primary School,184.86825283380614,not ranked,Marian College,521.0438167519391,not ranked
ID351762333,5/29 Pine St,BRIGHTON EAST,700000.0,u,3/12/2016,2,1.0,1.0,0.0,69.0,-37.9195,145.0067,19951,1034.6188762752959,26.5,0,2744.3333333333335,10289.666666666666,780.0,Brighton Primary School,949.8433318684006,342,St Leonard's College,1019.1989351495934,43
ID688274670,6 Wicklow St,PASCOE VALE,800000.0,h,13/05/2017,3,1.0,2.0,506.0,49.0,-37.7187,144.9433,19962,1584.9664265748613,37.0,0,705.3333333333334,5479.666666666667,335.0,Pascoe Vale North Primary School,537.7010209533562,not ranked,Pascoe Vale Girls Secondary College,698.461130417831,371
ID777354282,14 Hutchinson St,BRUNSWICK EAST,998000.0,h,23/04/2016,3,1.0,2.0,104.0,19.0,-37.7723,144.9761,19968,1539.9023747589326,25.333333333333332,0,703.6666666666666,1502.0,135.66666666666666,Our Lady Help of Christians School,475.7330346420529,90,Northcote High School,1214.8835594675386,178
ID988137006,6 Collings Ct,PASCOE VALE,810000.0,h,22/05/2016,2,1.0,1.0,783.0,69.0,-37.7196,144.9485,19963,1137.9950495909545,36.0,0,659.0,5219.333333333333,338.3333333333333,Pascoe Vale North Primary School,184.57215278119594,not ranked,Pascoe Vale Girls Secondary College,1167.0172867690403,371
ID677278016,34 Ernest St,SUNSHINE,890000.0,h,12/11/2016,4,1.0,2.0,668.0,89.0,-37.7796,144.845,22241,1458.3710265736165,15.85,0,1363.6666666666667,6287.666666666667,564.3333333333334,Sunshine Harvester Primary School,376.0208074480232,not ranked,Braybrook College,268.6516824359754,139
ID558344522,8 Echuca St,DALLAS,477000.0,h,3/09/2017,3,1.0,1.0,627.0,59.0,-37.66781,144.93809,19960,786.2103692420775,43.0,0,326.6666666666667,1234.6666666666667,99.0,Dallas Brooks Community Primary School,432.24166880760475,not ranked,Ilim College,712.2463346847373,311
ID968786323,30 Mulkarra Dr,CHELSEA,840000.0,h,3/06/2017,3,2.0,2.0,534.0,44.0,-38.04683,145.1261,19860,1050.233144577206,56.15384615384615,0,5.0,73.0,1.0,Chelsea Primary School,956.6450075173764,not ranked,Cornish College,2003.8979315958577,176
ID705048629,46 Dunstan St,PRESTON,835000.0,h,4/03/2017,2,1.0,1.0,490.0,69.0,-37.7311,144.9863,20011,1481.0204079790578,31.2,1,705.3333333333334,5479.666666666667,335.0,Newlands Primary School,136.65576805612147,not ranked,Coburg High School,1598.2604159076961,79
ID661852733,10 Baird St,FAWKNER,900000.0,h,12/08/2017,5,3.0,4.0,663.0,79.0,-37.70659000000001,144.97109,19961,1261.185051909142,39.0,0,1253.6666666666667,7401.333333333333,484.6666666666667,Darul Ulum College of Victoria,165.8806116103267,438,Darul Ulum College of Victoria,165.8806116103267,261
ID211013171,12 Barcelona St,BOX HILL,1461400.0,h,17/09/2016,4,2.0,2.0,780.0,92.0,-37.8244,145.1319,19897,872.6305878763719,30.818181818181817,0,2744.3333333333335,10289.666666666666,780.0,St Francis Xavier's School,658.4121612980715,376,Box Hill High School,676.3268918159093,56
ID310310192,1/46 Davies St,BRUNSWICK,650000.0,h,29/07/2017,2,1.0,1.0,108.0,49.0,-37.75715,144.96823999999995,19966,637.9427623879934,30.0,0,941.3333333333334,5813.0,575.6666666666666,St Margaret Mary's School,164.97428921291865,483,Sydney Road Community School,1504.1082084103225,447
ID712323996,6/57 Adams St,SOUTH YARRA,747500.0,u,22/07/2017,2,1.0,1.0,0.0,11.0,-37.83564000000001,144.97728999999995,19959,1359.7456845829536,12.543859649122806,0,1245.0,3886.0,447.6666666666667,Melbourne Grammar School,228.54156750957347,79,Melbourne Grammar School,228.54156750957347,14
ID531547315,9 Brooke St,NORTHCOTE,1255000.0,h,18/03/2017,2,1.0,2.0,314.0,19.0,-37.7762,145.003,19929,568.567019662244,19.923076923076923,0,142.0,344.6666666666667,39.333333333333336,Westgarth Primary School,227.3423546751594,115,Santa Maria College,652.1441863434292,137
ID559078435,96 Pentland Pde,YARRAVILLE,1100000.0,h,9/09/2017,3,1.0,0.0,221.0,71.0,-37.81284,144.89158999999995,19996,365.39954477766173,11.357142857142858,0,817.6666666666666,1779.6666666666667,181.0,St Augustine's School,177.2492072679476,not ranked,Gilmore College For Girls,1556.944291764326,387
ID966400135,2/10 Military Rd,AVONDALE HEIGHTS,440000.0,u,18/03/2017,2,1.0,1.0,263.0,20.0,-37.7697,144.8657,20022,3298.4378733839335,21.4,0,1672.6666666666667,10063.666666666666,646.3333333333334,Avondale Primary School,538.7581946601744,326,Braybrook College,1860.4792715528856,139
ID922270242,1/37 Thornhill Dr,KEILOR DOWNS,575000.0,h,24/06/2017,3,1.0,1.0,307.0,29.0,-37.72545,144.80397,20001,996.6244517068192,34.375,0,2837.0,9343.666666666666,1212.6666666666667,St Albans North Primary School,721.6760982986473,not ranked,Keilor Downs Secondary College,1275.4639543679007,not ranked
ID939746295,67 McGregor St,MIDDLE PARK,2010000.0,h,3/06/2017,3,1.0,0.0,207.0,129.0,-37.85356,144.96415,19958,2304.1562453334245,13.5,0,313.3333333333333,545.3333333333334,65.66666666666667,Middle Park Primary School,866.6722692152343,242,Wesley College,1666.9546747620136,98
ID800746900,403/79 River St,SOUTH YARRA,850000.0,u,22/04/2017,2,2.0,2.0,17200.0,19.0,-37.8361,144.9966,19959,456.62546758164297,12.543859649122806,0,1245.0,3886.0,447.6666666666667,Richmond Primary School,758.8321957008793,260,Melbourne High School,139.1668800580785,2
ID505324130,35 Elizabeth St,BRIGHTON EAST,1537000.0,h,25/02/2017,3,2.0,2.0,324.0,20.0,-37.9034,145.017,19952,1275.1542642182128,24.5,0,2897.3333333333335,11243.0,942.0,Gardenvale Primary School,223.80635720427162,138,Japanese School of Melbourne,1237.5973269167591,not ranked
ID437938150,9 McLeod St,SUNSHINE NORTH,632000.0,h,27/05/2017,3,1.0,1.0,471.0,69.0,-37.76951,144.83309,20004,1168.8183649695359,26.375,0,1412.0,6364.0,699.3333333333334,St Bernadette's School,265.730901944232,230,Braybrook College,1601.2368145887365,139
ID177093560,1/569 Camberwell Rd,CAMBERWELL,950000.0,h,4/06/2016,2,1.0,2.0,230.0,25.0,-37.8448,145.0723,19850,300.568175627779,26.666666666666668,0,3703.6666666666665,18944.0,2039.3333333333333,St Cecilia's School,897.3088982301111,50,Siena College Ltd,1533.9989949125102,not ranked
ID368212447,7 Grieve St,BALWYN NORTH,2575000.0,h,10/09/2016,4,3.0,2.0,657.0,13.0,-37.7981,145.0904,19896,2721.5100889153664,28.785714285714285,0,925.6666666666666,4701.333333333333,308.6666666666667,Greythorn Primary School,613.6656004567277,93,Balwyn High School,1198.9856355729632,44
ID632352776,117 Charles St,PRAHRAN,1255000.0,h,28/05/2016,3,1.0,1.0,231.0,109.0,-37.8467,144.9894,19958,316.33944459861385,13.5,0,659.0,5219.333333333333,338.3333333333333,Wesley College,680.4548505835706,202,Prahran High School,619.7567792210127,not ranked
ID158495884,7/49 Bruce St,TOORAK,867000.0,u,8/04/2017,2,1.0,1.0,1087.0,16.0,-37.8373,145.0106,19947,1100.6945122521408,16.214285714285715,0,647.0,2861.3333333333335,222.66666666666666,Toorak Primary School,867.7305822037819,83,St Catherine's School,944.471196334739,35
ID976600383,212 Reynard St,COBURG,1075000.0,h,25/02/2017,4,1.0,4.0,531.0,94.0,-37.7473,144.9528,19965,1079.0676598822024,32.0,0,1097.6666666666667,5916.0,553.3333333333334,St Fidelis' School,303.0479882495684,not ranked,Antonine College,1116.7307772465301,482
ID351762333,5/29 Pine St,BRIGHTON EAST,700000.0,u,3/12/2016,2,1.0,1.0,0.0,69.0,-37.9195,145.0067,19951,1034.6188762752959,26.5,0,2744.3333333333335,10289.666666666666,780.0,Brighton Primary School,949.8433318684006,342,St Leonard's College,1019.1989351495934,43
ID639973955,21 Princess St,KEW,1725000.0,h,27/06/2016,4,2.0,3.0,709.0,14.0,-37.8065,145.0287,19905,1780.6949756868955,13.952380952380953,0,271.6666666666667,771.6666666666666,74.0,Kew Primary School,520.8543329620841,356,Trinity Grammar School Kew,726.468047881548,not ranked
ID642127626,21 Beattie St,MONTMORENCY,806000.0,h,27/05/2017,3,1.0,0.0,396.0,64.0,-37.71665,145.11682,19986,440.10033839745176,43.9,0,1471.0,7759.666666666667,779.6666666666666,Montmorency Primary School,435.3522555862944,360,Montmorency Secondary College,402.510354014467,201
ID334572466,16 Bevis St,BENTLEIGH EAST,1800000.0,h,26/08/2017,5,3.0,3.0,697.0,59.0,-37.91865,145.05418,19939,1515.2763211350543,35.15384615384615,0,959.0,4476.666666666667,324.0,Valkstone Primary School,520.9130454964757,134,McKinnon Secondary College,871.6483591713114,48
ID851493737,1 Cowes Pl,TAYLORS LAKES,853000.0,h,15/07/2017,4,3.0,2.0,724.0,29.0,-37.70941,144.7873,22244,1478.1257102890388,30.5,0,502.6666666666667,1662.6666666666667,118.66666666666667,Taylors Lakes Primary School,570.0623815215413,not ranked,Taylors Lakes Secondary College,663.8926569287652,431
ID417862600,332 Albion St,BRUNSWICK,792000.0,h,12/11/2016,2,1.0,1.0,149.0,12.0,-37.7597,144.9528,19967,714.752039984847,27.333333333333332,0,958.6666666666666,5673.0,628.0,Brunswick North Primary School,209.1301865988433,not ranked,Brunswick Secondary College,1261.7184538152778,211
ID973266162,4/10 Gladstone Pde,GLENROY,565000.0,u,12/08/2017,2,1.0,2.0,193.0,24.0,-37.70612,144.9144,20032,304.59414759922976,36.0,0,1841.6666666666667,9184.666666666666,533.3333333333334,Glenroy West Primary School,553.2059434200087,not ranked,Glenroy Secondary College,946.3762719883579,511
ID791978693,81 Parsons St,SUNSHINE,1070000.0,h,27/05/2017,3,2.0,2.0,573.0,79.0,-37.79127,144.83713,22241,482.18149362842246,15.85,1,1412.0,6364.0,699.3333333333334,Our Lady of the Immaculate Conception School,245.0956359323182,not ranked,Sunshine College,708.659605046492,233
ID831382364,45 Kerferd St,COBURG,1000000.0,h,17/09/2016,4,2.0,1.0,381.0,81.0,-37.7337,144.9548,19964,708.1387355750835,34.0,0,1071.3333333333333,5783.666666666667,419.6666666666667,Coburg North Primary School,378.05262881698565,270,Mercy College,934.7363636987362,349
ID612926195,16/89 Neerim Rd,GLEN HUNTLY,636500.0,t,22/05/2016,2,1.0,1.0,0.0,49.0,-37.8866,145.0396,19942,416.74664000187363,29.23076923076923,0,431.3333333333333,971.0,220.66666666666666,St Anthony's School,659.9777422684944,485,Glen Eira College,172.18766708106946,215
ID505868435,12 Mell St,TOORAK,1900000.0,h,25/02/2017,2,2.0,0.0,218.0,14.0,-37.847,145.0064,19947,460.444870918718,16.214285714285715,0,647.0,2861.3333333333335,222.66666666666666,Toorak Primary School,375.516665468536,83,Loreto Mandeville Hall,758.1770283472957,15
ID486607840,16 Smith St,COBURG NORTH,772000.0,h,15/10/2016,3,1.0,1.0,367.0,69.0,-37.728,144.963,19964,614.9479894156831,34.0,0,1071.3333333333333,5783.666666666667,419.6666666666667,Australian International Academy of Education,967.2812802924892,not ranked,Mercy College,300.28037935258254,349
ID378369633,5/80 Burke Rd,MALVERN EAST,315000.0,u,27/11/2016,1,1.0,1.0,0.0,79.0,-37.8704,145.0495,22248,996.5948870235046,19.5,0,610.0,1743.6666666666667,228.0,St Mary's School,418.65669062354135,159,Sacre Coeur,979.6299416693091,16
ID151197936,52a Deakin St,ESSENDON,840000.0,u,4/03/2017,3,2.0,1.0,282.0,39.0,-37.7491,144.8917,22253,2289.290636696991,18.333333333333332,0,330.3333333333333,1855.0,82.0,St John Bosco's School,649.945860453953,not ranked,Rosehill Secondary College,555.3754485892429,239
ID953131047,8 Garton St,PORT MELBOURNE,1080000.0,h,12/11/2016,2,1.0,0.0,105.0,109.0,-37.8338,144.9474,20043,1779.5929191616724,0.0,1,659.0,5219.333333333333,338.3333333333333,Galilee Regional Catholic Primary School,702.4323325161533,208,Albert Park College,1223.601883163374,131
